LineId,Content,EventTemplate
11,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
12,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
13,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
14,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
15,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
16,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
17,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
18,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
19,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
20,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
21,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
22,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
23,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
24,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
25,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
26,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
27,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
28,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
29,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
30,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
31,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
32,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
33,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
34,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
35,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
36,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
37,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
38,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
39,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
40,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
41,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
42,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
43,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
44,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
45,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
46,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
47,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
48,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
49,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
50,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=COLD_RESTART
51,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
52,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
53,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
54,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
55,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
56,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
57,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
58,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
59,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
60,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
61,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
62,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
63,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
64,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
65,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
66,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
67,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
68,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
69,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
70,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
71,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
72,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
73,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
74,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
75,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
76,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
77,SRC=UNKNOWN DST=UNKNOWN SPORT=UNKNOWN DPORT=UNKNOWN PROTO=6 REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> PROTO=<NUMBER> REQ_FUNC=1 RESP_FUNC=129 EVENT=DISABLE_UNSOLICITED
